2002,Korea Republic,2,Italy,1,Korea Republic
2002,England,1,Brazil,2,Brazil
2002,Germany,1,USA,0,Germany
2002,Senegal,0,Turkey,1,Turkey
2002,Spain,0,Korea Republic,0,Korea Republic
2002,Germany,1,Korea Republic,0,Germany
2002,Brazil,1,Turkey,0,Brazil
2002,Korea Republic,2,Turkey,3,Turkey
2002,Germany,0,Brazil,2,Brazil
2006,Germany,4,Costa Rica,2,Germany
2006,Poland,0,Ecuador,2,Ecuador
2006,England,1,Paraguay,0,England
2006,Trinidad and Tobago,0,Sweden,0,Tie
2006,Argentina,2,C�te d'Ivoire,1,Argentina
2006,Serbia and Montenegro,0,Netherlands,1,Netherlands
2006,Mexico,3,Iran,1,Mexico
2006,Angola,0,Portugal,1,Portugal
2006,Australia,3,Japan,1,Australia
2006,USA,0,Czech Republic,3,Czech Republic
2006,Italy,2,Ghana,0,Italy
2006,Korea Republic,2,Togo,1,Korea Republic
2006,France,0,Switzerland,0,Tie
2006,Brazil,1,Croatia,0,Brazil
2006,Spain,4,Ukraine,0,Spain
2006,Tunisia,2,Saudi Arabia,2,Tie
2006,Germany,1,Poland,0,Germany
2006,Ecuador,3,Costa Rica,0,Ecuador
2006,England,2,Trinidad and Tobago,0,England
2006,Sweden,1,Paraguay,0,Sweden
2006,Argentina,6,Serbia and Montenegro,0,Argentina
2006,Netherlands,2,C�te d'Ivoire,1,Netherlands
2006,Mexico,0,Angola,0,Tie
2006,Portugal,2,IR Iran,0,Portugal
2006,Czech Republic,0,Ghana,2,Ghana
2006,Italy,1,USA,1,Tie
2006,Japan,0,Croatia,0,Tie
2006,Brazil,2,Australia,0,Brazil
2006,France,1,Korea Republic,1,Tie
2006,Togo,0,Switzerland,2,Switzerland
2006,Saudi Arabia,0,Ukraine,4,Ukraine
2006,Spain,3,Tunisia,1,Spain
2006,Ecuador,0,Germany,3,Germany
2006,Costa Rica,1,Poland,2,Poland
2006,Sweden,2,England,2,Tie
2006,Paraguay,2,Trinidad and Tobago,0,Paraguay
2006,Iran,1,Angola,1,Tie
2006,Portugal,2,Mexico,1,Portugal
2006,Netherlands,0,Argentina,0,Tie
2006,C�te d'Ivoire,3,Serbia and Montenegro,2,C�te d'Ivoire
2006,Czech Republic,0,Italy,2,Italy
2006,Ghana,2,USA,1,Ghana
2006,Japan,1,Brazil,4,Brazil
2006,Croatia,2,Australia,2,Tie
2006,Ukraine,1,Tunisia,0,Ukraine
2006,Saudi Arabia,0,Spain,1,Spain
2006,Togo,0,France,2,France
2006,Switzerland,2,Korea Republic,0,Switzerland
2006,Germany,2,Sweden,0,Germany
2006,Argentina,2,Mexico,1,Argentina
2006,England,1,Ecuador,0,England
2006,Portugal,1,Netherlands,0,Portugal
2006,Italy,1,Australia,0,Italy
2006,Switzerland,0,Ukraine,0,Ukraine
2006,Brazil,3,Ghana,0,Brazil
2006,Spain,1,France,3,France
2006,Germany,1,Argentina,1,Germany
2006,Italy,3,Ukraine,0,Italy
2006,England,0,Portugal,0,Portugal
2006,Brazil,0,France,1,France
2006,Germany,0,Italy,2,Italy
2006,Portugal,0,France,1,France
2006,Germany,3,Portugal,1,Germany
2006,Italy,1,France,1,Italy
2010,South Africa,1,Mexico,1,Tie
2010,Uruguay,0,France,0,Tie
2010,Korea Republic,2,Greece,0,Korea Republic
2010,Argentina,1,Nigeria,0,Argentina
2010,England,1,USA,1,Tie
2010,Algeria,0,Slovenia,1,Slovenia
2010,Serbia,0,Ghana,1,Ghana
2010,Germany,4,Australia,0,Germany
2010,Netherlands,2,Denmark,0,Netherlands
2010,Japan,1,Cameroon,0,Japan
2010,Italy,1,Paraguay,1,Tie
2010,New Zealand,1,Slovakia,1,Tie
2010,C�te d'Ivoire,0,Portugal,0,Tie
2010,Brazil,2,Korea DPR,1,Brazil
2010,Honduras,0,Chile,1,Chile
2010,Spain,0,Switzerland,1,Switzerland
2010,South Africa,0,Uruguay,3,Uruguay
2010,Argentina,4,Korea Republic,1,Argentina
2010,Greece,2,Nigeria,1,Greece
2010,France,0,Mexico,2,Mexico
2010,Germany,0,Serbia,1,Serbia
2010,Slovenia,2,USA,2,Tie
2010,England,0,Algeria,0,Tie
2010,Netherlands,1,Japan,0,Netherlands
2010,Ghana,1,Australia,1,Tie
2010,Cameroon,1,Denmark,2,Denmark
2010,Slovakia,0,Paraguay,2,Paraguay
2010,Italy,1,New Zealand,1,Tie
2010,Brazil,3,C�te d'Ivoire,1,Brazil
2010,Portugal,7,Korea DPR,0,Portugal
2010,Chile,1,Switzerland,0,Chile
2010,Spain,2,Honduras,0,Spain
2010,Mexico,0,Uruguay,1,Uruguay
2010,France,1,South Africa,2,South Africa
2010,Nigeria,2,Korea Republic,2,Tie
2010,Greece,0,Argentina,2,Argentina
2010,Slovenia,0,England,1,England
2010,USA,1,Algeria,0,USA
2010,Ghana,0,Germany,1,Germany
2010,Australia,2,Serbia,1,Australia
2010,Slovakia,3,Italy,2,Slovakia
2010,Paraguay,0,New Zealand,0,Tie
2010,Denmark,1,Japan,3,Japan
2010,Cameroon,1,Netherlands,2,Netherlands
2010,Portugal,0,Brazil,0,Tie
2010,Korea DPR,0,C�te d'Ivoire,3,C�te d'Ivoire
2010,Chile,1,Spain,2,Spain
2010,Switzerland,0,Honduras,0,Tie
2010,Uruguay,2,Korea Republic,1,Uruguay
2010,USA,1,Ghana,2,Ghana
2010,Germany,4,England,1,Germany
2010,Argentina,3,Mexico,1,Argentina
2010,Netherlands,2,Slovakia,1,Netherlands
2010,Brazil,3,Chile,0,Brazil
2010,Paraguay,0,Japan,0,Paraguay
2010,Spain,1,Portugal,0,Spain
2010,Netherlands,2,Brazil,1,Netherlands
2010,Uruguay,1,Ghana,1,Uruguay
2010,Argentina,0,Germany,4,Germany
2010,Paraguay,0,Spain,1,Spain
2010,Uruguay,2,Netherlands,3,Netherlands
2010,Germany,0,Spain,1,Spain
2010,Uruguay,2,Germany,3,Germany
2010,Netherlands,0,Spain,1,Spain
2014,Brazil,3,Croatia,1,Brazil
2014,Mexico,1,Cameroon,0,Mexico
2014,Spain,1,Netherlands,5,Netherlands
2014,Chile,3,Australia,1,Chile
2014,Colombia,3,Greece,0,Colombia
2014,Uruguay,1,Costa Rica,3,Costa Rica
2014,England,1,Italy,2,Italy
2014,C�te d'Ivoire,2,Japan,1,C�te d'Ivoire
2014,Switzerland,2,Ecuador,1,Switzerland
2014,France,3,Honduras,0,France
2014,Argentina,2,Bosnia and Herzegovina,1,Argentina
2014,Germany,4,Portugal,0,Germany
2014,IR Iran,0,Nigeria,0,Tie
2014,Ghana,1,USA,2,USA
2014,Belgium,2,Algeria,1,Belgium
2014,Brazil,0,Mexico,0,Tie
2014,Russia,1,Korea Republic,1,Tie
2014,Australia,2,Netherlands,3,Netherlands
2014,Spain,0,Chile,2,Chile
2014,Cameroon,0,Croatia,4,Croatia
2014,Colombia,2,C�te d'Ivoire,1,Colombia
2014,Uruguay,2,England,1,Uruguay
2014,Japan,0,Greece,0,Tie
2014,Italy,0,Costa Rica,1,Costa Rica
2014,Switzerland,2,France,5,France
2014,Honduras,1,Ecuador,2,Ecuador
2014,Argentina,1,IR Iran,0,Argentina
2014,Germany,2,Ghana,2,Tie
2014,Nigeria,1,Bosnia and Herzegovina,0,Nigeria
2014,Belgium,1,Russia,0,Belgium
2014,Korea Republic,2,Algeria,4,Algeria
2014,USA,2,Portugal,2,Tie
2014,Australia,0,Spain,3,Spain
2014,Netherlands,2,Chile,0,Netherlands
2014,Cameroon,1,Brazil,4,Brazil
2014,Croatia,1,Mexico,3,Mexico
2014,Italy,0,Uruguay,1,Uruguay
2014,Costa Rica,0,England,0,Tie
2014,Japan,1,Colombia,4,Colombia
2014,Greece,2,C�te d'Ivoire,1,Greece
2014,Nigeria,2,Argentina,3,Argentina
2014,Bosnia and Herzegovina,3,IR Iran,1,Bosnia and Herzegovina
2014,Honduras,0,Switzerland,3,Switzerland
2014,Ecuador,0,France,0,Tie
2014,USA,0,Germany,1,Germany
2014,Portugal,2,Ghana,1,Portugal
2014,Korea Republic,0,Belgium,1,Belgium
2014,Algeria,1,Russia,1,Tie
2014,Brazil,1,Chile,1,Brazil
2014,Colombia,2,Uruguay,0,Colombia
2014,France,2,Nigeria,0,France
2014,Germany,2,Algeria,1,Germany
2014,Brazil,2,Colombia,1,Brazil
2014,France,0,Germany,1,Germany
2014,Brazil,1,Germany,7,Germany
2014,Brazil,0,Netherlands,3,Netherlands
2014,Germany,1,Argentina,0,Germany
2014,Netherlands,0,Argentina,0,Argentina
2014,Netherlands,0,Costa Rica,0,Netherlands
2014,Argentina,1,Belgium,0,Argentina
2014,Netherlands,2,Mexico,1,Netherlands
2014,Costa Rica,1,Greece,1,Costa Rica
2014,Argentina,1,Switzerland,0,Argentina
2014,Belgium,2,USA,1,Belgium
2014,Brazil,1,Chile,1,Brazil
2014,Colombia,2,Uruguay,0,Colombia
2014,Netherlands,2,Mexico,1,Netherlands
2014,Costa Rica,1,Greece,1,Costa Rica
2014,France,2,Nigeria,0,France
2014,Germany,2,Algeria,1,Germany
2014,Argentina,1,Switzerland,0,Argentina
2014,Belgium,2,USA,1,Belgium
2014,France,0,Germany,1,Germany
2014,Brazil,2,Colombia,1,Brazil
2014,Argentina,1,Belgium,0,Argentina
2014,Netherlands,0,Costa Rica,0,Netherlands
2014,Brazil,1,Germany,7,Germany
2014,Netherlands,0,Argentina,0,Argentina
2014,Brazil,0,Netherlands,3,Netherlands
2014,Germany,1,Argentina,0,Germany
